频域幅值平均值,重心频率,均方频率,频率方差,均方根频率,频率幅值方差,频域幅值偏度指标,频域幅值峭度指标,频率标准差,频域频率歪度,频域频率峭度,平方根比率
5740.048408551308,2794.362212800835,1181.1203168459,9203505.37919537,21827.564591589235,443494420.26748765,5.109848687088578,27.350966935893485,437198.7412039039,2.575376057222185,5.7954598856481905,1.096426427168818
5888.424057367097,2722.5999466192334,1165.031866158392,8769849.718495565,21895.264076964224,444729051.1206205,5.097815394215871,27.236727440891972,437054.4074355245,2.5978042330311597,5.875653261145558,1.0959847403552634
5829.016906778743,2827.464427428918,1187.5938808715107,9404934.3142594,21898.655255517406,445573663.9004876,5.088661323089717,27.10076494242078,436128.8872517267,2.6306563034638453,6.083894690110238,1.0955165721885076
5878.387331119398,2618.2897881804724,1144.799138873933,8166006.483256636,22039.09303941521,451166184.38533497,5.082809990601676,27.029319904235614,440926.9704326934,2.560824657036561,5.740542129067958,1.095179819189839
5859.494451426793,2580.791841953123,1136.7329510487086,7952648.333491688,22062.47776202845,452419249.7736986,5.058749947011791,26.77006980955045,446311.9492102823,2.581871885053755,5.824184163566603,1.0945429973713363
5851.7937784278,2644.434661942114,1149.4954077244533,8314374.373660521,22027.386908119628,450962283.5747537,5.065676315084779,26.82841613739721,443148.86597351724,2.608161109924613,5.956658173017358,1.0947781915082546
5887.418532850844,2734.362743017881,1168.103519086224,8841205.441705886,21954.708151100527,447347513.01904446,5.0828192316052405,27.05930739131229,443944.42299143353,2.5196339385788824,5.490072804998171,1.0952670648341971
5917.1865565169755,2769.6537906955214,1175.202409777008,9052082.82425977,22031.022649890765,450352862.25537467,5.075194277328329,26.93266806633481,441051.86339571624,2.607061382829548,5.9424497642305685,1.0948032869470876
5635.055291538215,2915.3925594158395,1205.6778507154434,9953172.855203046,21553.443715564343,432797087.8613072,5.1739641543451,27.929459845782617,414453.38115952985,2.71405750989477,6.684907518852716,1.0978152219572794
5656.29713429292,2789.505720070213,1180.0607202131955,9173885.465694519,21581.51899195235,433768264.7285897,5.180971563928961,28.004816277362433,414356.6772798975,2.6971345705961323,6.637252978736839,1.0980242103788251
5557.448012716549,2905.5851301432012,1204.2362028363445,9892609.780730976,21537.729337142297,432988556.5859529,5.2001269330770645,28.160498835154,412751.2571438276,2.7027719929366367,6.656356111627012,1.0980498706839217
5535.08316905124,2764.7535656497366,1175.9428771450746,9026703.92908117,21491.291073362714,431238446.31168556,5.185937875747669,28.054896062288314,414337.6657766489,2.6802283409371297,6.52489499072478,1.0982313599715525
5658.635982566463,2811.7701495371457,1184.1980159371083,9308376.314777533,21513.061497611165,430791653.81680405,5.17212609986907,27.952562600578435,418638.3886183859,2.624836051126404,6.149517503130106,1.0980452999717774
5673.907628692291,2850.6081370478523,1192.3224947014623,9547599.682374554,21570.914143818754,433111109.22106737,5.1622455819481985,27.822275485958748,416352.390443689,2.7010663639912615,6.581029115443336,1.0976617911681208
5612.428733237145,2848.7992483835833,1191.784766503399,9536008.08726042,21541.515568780207,432537536.71433413,5.162745173676145,27.842964830314866,421127.4302101415,2.653663371805007,6.321658334265077,1.0978171937988637
5638.078879407654,2803.648604384659,1183.4720808330728,9261051.662979396,21604.810019993234,434979882.5495774,5.1514232962387565,27.727182059837194,420696.0155014804,2.683395531962043,6.479829279196416,1.0975838283619543
5797.023526446424,2792.2822697049196,1180.20584179339,9189726.102711713,21791.421178986926,441260555.23382664,5.111309720077477,27.254999883725528,427520.3184138593,2.6745901804693144,6.49049026409172,1.096150215720364
5754.829520797606,2850.3789597833284,1191.4950454559175,9544320.657721503,21635.135798048505,434961038.18655634,5.141006309665013,27.59377546159429,423046.10894337186,2.64824853040721,6.273850950754923,1.0969231256879617
5598.544145392724,2905.262584742174,1203.7778754382623,9889631.859697433,21566.757475336897,433781331.45208895,5.158946058216395,27.734242778941002,418660.03596427926,2.715583738183795,6.6643503584231,1.0972142749299871
